session_id,station_id,vehicle_id,session_start,session_end,kwh_delivered,session_type,cost_usd,payment_method,connector_used,user_id
SES-024007,STN-011,VH-013,2025-11-29 06:45:26,2025-11-29 07:55:26,19.09,Level 2,5.54,Apple Pay,Tesla Supercharger,U-1990
SES-006469,STN-012,VH-002,2025/03/31 09:24,2025/03/31 10:27,59.0,DC Fast Charge,18.88,Google Pay,Tesla Supercharger,U-8173
SES-004544,STN-003,VH-007,03/10/2025 15:17,03/10/2025 15:53,21.05,Level 2,7.79,credit card,CCS,U-3858
SES-020688,STN-005,VH-006,2025/10/14 10:07,2025/10/14 12:47,8.74,Level 1,1.92,RFID,CHAdeMO,U-1854
SES-020539,STN-007,VH-008,10/11/2025 11:29,10/11/2025 13:57,24.59,Level 2,10.82,RFID,Tesla Supercharger,U-9293
SES-020670,STN-011,VH-009,2025/10/13 16:12,2025/10/13 17:44,7.76,Level 1,3.41,CREDIT_CARD,J1772,U-2806
SES-026926,STN09,VH-012,2025-12-31 15:11:27,2025-12-31 16:38:27,-7.42,Level 2,2.52,Apple Pay,J1772,U-9882
SES-000967,STN-005,VH-006,2025-01-15 18:27:13,2025-01-15 19:03:13,64.48,DC Fast Charge,8.38,CREDIT_CARD,J1772,U-7387
SES-014539,STN-006,VH-005,2025-07-23 09:53:26,2025-07-23 12:21:26,57.25,DC Fast Charge,7.44,debit_card,Tesla Supercharger,U-6625
SES-015734,STN-013,VH-009,2025/08/06 07:36,2025/08/06 09:54,32.72,DC Fast Charge,4.58,credit_card,CCS,U-7874
SES-008904,STN-017,VH-011,2025/05/07 22:15,2025/05/07 23:42,29.8,DC Fast Charge,7.15,credit card,Tesla Supercharger,U-8412
SES-018428,STN-010,VH-008,2025-09-13 13:58:48,2025-09-13 15:13:48,61.47,DC Fast Charge,24.59,RFID,J1772,U-1707
SES-014114,STN-011,VEH#0007,07/20/2025 22:14,07/21/2025 01:06,58.08,DC Fast Charge,23.23,app_wallet,CHAdeMO,U-1858
SES-016997,STN-009,VH-004,08/24/2025 18:01,08/24/2025 20:27,50.58,DC Fast Charge,11.13,RFID,J1772,U-9753
SES-014496,STN-016,VH-011,22-Jul-2025 07:35:18,22-Jul-2025 09:14:18,7.2,Level 1,2.81,Apple Pay,Tesla Supercharger,U-3381
SES-015233,STN06,V_chevrolet_bolt_euv,07/29/2025 18:18,07/29/2025 18:44,46.11,DC Fast Charge,19.37,debit_card,Tesla Supercharger,U-6774
SES-017547,STN-014,VH-004,2025/09/02 22:46,2025/09/03 01:44,66.06,DC Fast Charge,17.84,credit card,CHAdeMO,U-4431
SES-003709,STN-003,VH-004,02-27-2025 15:11:39,02-27-2025 16:56:39,74.19,DC Fast Charge,$31.9,Apple Pay,Tesla Supercharger,U-2345
SES-007573,STN-010,VH-013,04-17-2025 09:22:06,04-17-2025 11:25:06,63.28,DC Fast Charge,$25.94,Credit Card,J1772,U-9116
SES-012542,STN-003,V_ford_f-150_lightning,2025-07-02 22:23:39,2025-07-02 23:39:39,30.28,Level 2,$6.06,Google Pay,Tesla Supercharger,U-1461
SES-000617,STN17,VH-006,10-Jan-2025 07:51:20,10-Jan-2025 09:50:20,17.52,Level 2,$2.28,credit card,CHAdeMO,U-6151
SES-021020,STN-003,VH-005,2025/10/18 19:15,2025/10/18 19:34,6.24,Level 2,$2.68,RFID,J1772,U-8254
SES-018532,STN-015,V_volkswagen_id.4,15-Sep-2025 07:08:19,15-Sep-2025 09:06:19,27.72,Level 2,5.82,credit card,J1772,U-6648
SES-018255,STN-002,VH-002,09-12-2025 18:18:28,09-12-2025 18:58:28,5.24,Level 1,2.15,credit card,J1772,U-4173
SES-009080,STN-018,VH-006,2025-05-10 21:29:11,2025-05-10 23:19:11,20.08,DC Fast Charge,5.82,credit card,CCS,U-2956
SES-016430,STN-001,VH-003,17-Aug-2025 07:04:34,17-Aug-2025 07:40:34,5.72,Level 2,0.63,app_wallet,J1772,U-9529
SES-022058,STN-004,VH-005,11/01/2025 17:44,11/01/2025 19:04,-20.17,DC Fast Charge,4.44,Apple Pay,CHAdeMO,U-9317
SES-019210,STN-008,VH-014,2025/09/24 17:57,2025/09/24 18:18,41.74,DC Fast Charge,8.77,app_wallet,CHAdeMO,U-5924
SES-014995,STN-010,V_chevrolet_bolt_euv,2025/07/26 09:15,2025/07/26 11:54,38.59,Level 2,13.12,Apple Pay,CHAdeMO,U-1164
SES-001456,STN09,VH-007,2025/01/23 10:40,2025/01/23 12:21,-27.76,Level 2,$11.66,Credit Card,CCS,U-7958
SES-013032,STN-009,VH-009,07-10-2025 08:54:49,07-10-2025 11:47:49,52.38,DC Fast Charge,$11.0,Google Pay,Tesla Supercharger,U-1795
SES-024834,STN-003,VEH#0007,2025/12/10 08:37,2025/12/10 11:15,18.46,Level 2,5.72,app_wallet,CHAdeMO,U-5983
SES-001207,STN-017,VH-002,2025/01/19 14:12,2025/01/19 16:42,25.35,DC Fast Charge,$6.34,credit_card,CHAdeMO,U-1034
SES-014807,STN-018,VH-003,2025-07-24 12:34:37,2025-07-24 14:08:37,79.4,DC Fast Charge,$27.0,debit_card,CCS,U-7300
SES-006036,STN-017,VH-004,03-25-2025 11:28:59,03-25-2025 13:12:59,33.29,Level 2,$5.66,Google Pay,J1772,U-5166
SES-022868,STN-010,VH-003,11-13-2025 07:15:34,11-13-2025 08:14:34,29.33,Level 2,11.44,Apple Pay,J1772,U-8422
SES-019981,STN-007,VEH#0014,2025-10-04 16:16:08,2025-10-04 18:44:08,49.62,DC Fast Charge,$10.42,debit_card,CCS,U-8037
SES-025699,STN-010,VH-005,12-21-2025 23:32:30,12-22-2025 01:30:30,5.48,Level 1,2.47,app_wallet,CCS,U-5752
SES-007547,STN-010,VH-004,2025-04-16 07:32:36,2025-04-16 07:51:36,15.29,Level 2,2.14,CREDIT_CARD,CCS,U-4241
SES-013501,STN-005,VH-005,16-Jul-2025 10:08:36,16-Jul-2025 11:27:36,32.22,DC Fast Charge,7.09,credit_card,J1772,U-5976
SES-020063,STN-012,VH-010,2025-10-05 15:01:58,2025-10-05 17:00:58,16.54,DC Fast Charge,6.95,Apple Pay,Tesla Supercharger,U-4341
SES-008703,STN-016,V_tesla_model_3,04-May-2025 12:10:44,04-May-2025 14:42:44,50.38,DC Fast Charge,19.65,app_wallet,Tesla Supercharger,U-6829
SES-006475,STN-003,VH-005,03-31-2025 22:14:38,03-31-2025 23:22:38,21.22,DC Fast Charge,8.06,credit card,J1772,U-6219
SES-007061,STN-013,VH-004,2025-04-09 12:15:30,2025-04-09 15:08:30,21.38,DC Fast Charge,8.55,app_wallet,CCS,U-4984
SES-000300,STN-011,V_bmw_ix,2025/01/05 12:22,2025/01/05 13:52,39.89,Level 2,15.96,CREDIT_CARD,J1772,U-4943
SES-007673,STN-014,VH-010,2025-04-19 18:33:59,2025-04-19 21:24:59,56.16,DC Fast Charge,$7.86,credit card,Tesla Supercharger,U-9452
SES-006987,STN-009,VH-003,08-Apr-2025 22:29:52,09-Apr-2025 00:55:52,76.58,DC Fast Charge,22.21,app_wallet,CHAdeMO,U-9453
SES-013732,STN-003,V_chevrolet_bolt_euv,17-Jul-2025 12:08:34,17-Jul-2025 13:44:34,23.31,Level 2,6.29,CREDIT_CARD,J1772,U-2330
SES-025009,STN-009,VH-010,13-Dec-2025 18:27:27,13-Dec-2025 19:49:27,30.26,DC Fast Charge,13.62,Apple Pay,CCS,U-5514
SES-014767,STN-008,VH-007,24-Jul-2025 18:23:37,24-Jul-2025 20:15:37,24.4,Level 2,$10.25,Credit Card,J1772,U-1169
SES-021414,STN-002,VEH#0012,2025-10-23 10:46:06,2025-10-23 11:13:06,67.59,DC Fast Charge,8.11,CREDIT_CARD,J1772,U-4371
SES-023074,STN-009,VH-008,2025-11-15 21:07:06,2025-11-15 21:36:06,25.86,Level 2,$10.6,debit_card,CHAdeMO,U-4572
SES-011880,STN-009,VH-005,06/23/2025 16:55,06/23/2025 17:21,8.61,Level 1,3.19,credit_card,Tesla Supercharger,U-2633
SES-006318,STN-011,VH-010,03/29/2025 09:55,03/29/2025 11:37,25.29,Level 2,5.82,debit_card,J1772,U-2421
SES-013967,STN-017,VEH#0008,07/19/2025 17:17,07/19/2025 19:59,29.73,Level 2,11.59,app_wallet,Tesla Supercharger,U-4054
SES-017141,STN-015,VH-011,2025-08-26 10:28:56,2025-08-26 12:03:56,10.75,Level 2,1.93,Google Pay,CHAdeMO,U-1769
SES-002126,STN-017,VH-006,03-Feb-2025 19:00:08,03-Feb-2025 19:23:08,38.72,Level 2,5.03,RFID,Tesla Supercharger,U-5572
SES-000942,STN13,V_ford_mustang_mach-e,2025-01-15 18:42:15,2025-01-15 20:57:15,29.17,DC Fast Charge,$3.5,CREDIT_CARD,Tesla Supercharger,U-3598
SES-019910,STN-004,VH-003,2025/10/04 07:22,2025/10/04 08:05,70.58,DC Fast Charge,9.88,CREDIT_CARD,J1772,U-8069
SES-025711,STN-010,VH-002,2025-12-21 15:17:01,2025-12-21 17:07:01,66.04,DC Fast Charge,$25.1,credit card,CHAdeMO,U-8493
SES-024235,STN-006,VH-014,12-01-2025 17:51:18,12-01-2025 19:49:18,19.3,Level 2,4.25,CREDIT_CARD,Tesla Supercharger,U-4877
SES-013299,STN-015,VH-003,2025-07-14 06:57:48,2025-07-14 07:34:48,78.26,DC Fast Charge,$30.52,Credit Card,Tesla Supercharger,U-4198
SES-018259,STN-001,VH-007,2025-09-12 20:43:30,2025-09-12 21:49:30,17.68,DC Fast Charge,$3.18,CREDIT_CARD,CHAdeMO,U-6169
SES-008542,STN-008,V_chevrolet_bolt_ev,2025-05-02 07:23:53,2025-05-02 10:19:53,28.2,DC Fast Charge,$11.84,Apple Pay,CHAdeMO,U-1700
SES-020693,STN-012,VH-002,2025/10/14 00:49,2025/10/14 02:29,61.77,DC Fast Charge,10.5,credit card,J1772,U-9327
SES-024591,STN-008,VEH#0011,2025-12-06 08:06:00,2025-12-06 10:03:00,17.53,Level 2,6.66,Apple Pay,CHAdeMO,U-9082
SES-019764,STN01,VH-005,2025/10/01 14:06,2025/10/01 16:10,72.3,DC Fast Charge,$13.01,debit_card,Tesla Supercharger,U-3163
SES-018361,STN-014,VEH#0009,2025/09/13 09:19,2025/09/13 10:47,26.63,Level 2,$3.46,app_wallet,J1772,U-9558
SES-003178,STN-017,VH-010,02-19-2025 09:59:35,02-19-2025 10:26:35,14.51,Level 2,6.38,RFID,Tesla Supercharger,U-6786
SES-020034,STN-018,VH-014,10-05-2025 16:41:54,10-05-2025 19:08:54,17.65,Level 2,4.06,credit_card,CCS,U-5911
SES-017287,STN15,VH-007,08-29-2025 16:53:46,08-29-2025 17:52:46,45.48,DC Fast Charge,$15.46,Google Pay,CHAdeMO,U-7828
SES-008800,STN-018,VH-002,2025-05-05 09:40:56,2025-05-05 10:30:56,35.87,Level 2,3.95,credit_card,Tesla Supercharger,U-2678
SES-012400,STN-016,VH-002,30-Jun-2025 18:19:35,30-Jun-2025 19:49:35,-1.84,Level 1,0.7,Apple Pay,CCS,U-8890
SES-016949,STN-004,VH-002,24-Aug-2025 10:30:20,24-Aug-2025 11:44:20,7.66,Level 2,2.76,Credit Card,CCS,U-2285
SES-012766,STN-010,V_ford_mustang_mach-e,2025-07-06 12:17:14,2025-07-06 13:25:14,10.55,DC Fast Charge,4.01,Apple Pay,Tesla Supercharger,U-2199
SES-021550,STN-009,VH-005,10/25/2025 03:35,10/25/2025 04:11,31.64,Level 2,$13.29,CREDIT_CARD,J1772,U-9904
SES-009376,STN-009,VEH#0011,15-May-2025 16:25:20,15-May-2025 19:18:20,18.28,Level 2,7.31,Google Pay,CCS,U-1667
SES-001175,STN-010,VH-006,19-Jan-2025 19:59:18,19-Jan-2025 21:05:18,28.02,DC Fast Charge,3.64,debit_card,Tesla Supercharger,U-5007
SES-020238,STN-016,VH-003,08-Oct-2025 09:25:55,08-Oct-2025 11:54:55,28.88,Level 2,8.09,credit_card,Tesla Supercharger,U-7549
SES-020674,STN-002,VH-011,13-Oct-2025 06:53:14,13-Oct-2025 08:09:14,72.42,DC Fast Charge,14.48,credit card,J1772,U-9664
SES-003877,STN-001,VH-005,2025/03/02 19:17,2025/03/02 19:59,62.4,DC Fast Charge,$6.86,credit_card,J1772,U-9202
SES-025106,STN-016,VH-004,12-14-2025 17:03:29,12-14-2025 17:44:29,25.76,Level 2,6.96,Google Pay,J1772,U-9026
SES-008516,STN-014,VEH#0009,05-01-2025 12:16:40,05-01-2025 14:49:40,70.21,DC Fast Charge,15.45,credit card,CHAdeMO,U-9683
SES-000372,STN-005,VH-004,06-Jan-2025 12:24:23,06-Jan-2025 13:08:23,23.59,DC Fast Charge,$5.43,RFID,J1772,U-3084
SES-000341,STN-011,VH-004,2025-01-06 15:50:27,2025-01-06 18:25:27,24.06,Level 2,4.33,Apple Pay,CCS,U-8584
SES-012121,STN-008,VH-011,06/26/2025 10:17,06/26/2025 12:07,38.79,DC Fast Charge,$12.02,CREDIT_CARD,J1772,U-2353
SES-007989,STN-004,VH-012,2025-04-23 13:35:22,2025-04-23 14:30:22,39.1,Level 2,$8.99,credit card,Tesla Supercharger,U-2888
SES-002822,STN-017,VH-014,2025-02-14 07:44:03,2025-02-14 08:33:03,-42.53,DC Fast Charge,13.61,app_wallet,CCS,U-1728
SES-016487,STN-001,VH-005,2025-08-17 17:53:24,2025-08-17 19:57:24,36.97,Level 2,10.35,credit_card,CHAdeMO,U-7659
SES-015807,STN-010,VH-011,08/07/2025 02:24,08/07/2025 05:09,2.62,Level 1,1.13,Credit Card,CCS,U-6243
SES-009642,STN-006,VH-006,19-May-2025 17:03:12,19-May-2025 18:19:12,22.19,DC Fast Charge,9.32,credit_card,CCS,U-3263
SES-010714,STN-007,VH-009,06/05/2025 15:02,06/05/2025 16:59,39.11,Level 2,4.69,credit card,CHAdeMO,U-7366
SES-004088,STN02,VH-012,03/06/2025 18:46,03/06/2025 18:59,34.29,Level 2,12.69,app_wallet,CHAdeMO,U-7422
SES-020731,STN-017,VH-007,10/15/2025 15:30,10/15/2025 16:45,54.79,DC Fast Charge,8.77,debit_card,J1772,U-4685
SES-018383,STN-017,VH-007,09/13/2025 09:46,09/13/2025 10:53,-24.01,DC Fast Charge,8.64,Credit Card,CCS,U-6956
SES-006999,STN-011,V_chevrolet_bolt_euv,2025-04-08 20:53:16,2025-04-08 23:50:16,5.97,Level 1,1.85,app_wallet,J1772,U-8390
SES-003861,STN-002,VH-012,01-Mar-2025 18:14:03,01-Mar-2025 20:26:03,21.6,Level 2,8.86,CREDIT_CARD,J1772,U-1518
SES-004405,STN-004,VH-007,2025-03-09 14:07:29,2025-03-09 14:29:29,57.63,DC Fast Charge,14.41,RFID,J1772,U-3671
SES-014956,STN-014,VH-011,07-25-2025 10:34:11,07-25-2025 13:20:11,NULL,Level 2,10.48,Credit Card,J1772,U-8515
SES-004827,STN-006,VH-010,12-Mar-2025 18:16:09,12-Mar-2025 18:39:09,14.05,Level 2,$1.69,credit card,Tesla Supercharger,U-3718
SES-007295,STN-011,VH-006,12-Apr-2025 20:24:53,12-Apr-2025 22:05:53,36.28,Level 2,14.87,credit_card,J1772,U-9643
SES-006939,STN-014,VH-003,04-07-2025 06:17:50,04-07-2025 08:38:50,19.46,DC Fast Charge,2.72,credit_card,CHAdeMO,U-3898
SES-015679,STN-007,VH-007,08-06-2025 22:44:26,08-07-2025 01:10:26,47.37,DC Fast Charge,9.0,credit_card,Tesla Supercharger,U-5738
SES-015100,STN-011,VH-011,2025/07/27 13:11,2025/07/27 15:08,71.7,DC Fast Charge,31.55,CREDIT_CARD,CCS,U-2690
SES-017430,STN-006,VH-006,08-31-2025 10:29:01,08-31-2025 12:04:01,6.75,Level 2,2.02,CREDIT_CARD,J1772,U-7553
SES-015384,STN-001,VH-008,08/01/2025 08:56,08/01/2025 09:23,32.48,DC Fast Charge,10.39,RFID,CHAdeMO,U-9728
SES-001511,STN-008,VH-007,01-24-2025 06:37:57,01-24-2025 09:08:57,35.04,DC Fast Charge,11.21,Credit Card,CHAdeMO,U-8846
SES-005970,STN-017,VH-012,2025/03/24 09:00,2025/03/24 10:16,11.91,Level 2,4.76,Credit Card,Tesla Supercharger,U-8946
SES-013194,STN-018,VH-004,07-12-2025 08:50:11,07-12-2025 09:37:11,14.48,DC Fast Charge,4.34,credit card,CCS,U-8998
SES-002713,STN-009,VH-007,12-Feb-2025 23:17:45,12-Feb-2025 23:46:45,24.65,Level 2,11.09,Credit Card,Tesla Supercharger,U-2723
SES-025160,STN-008,VH-008,12/15/2025 07:39,12/15/2025 08:23,9.27,Level 2,4.17,Credit Card,CHAdeMO,U-1895
SES-012414,STN-014,VH-010,2025/07/01 08:08,2025/07/01 09:16,4.41,Level 1,0.93,RFID,J1772,U-2778
SES-006229,STN-003,VH-014,03/28/2025 16:50,03/28/2025 18:06,21.19,Level 2,$5.93,credit_card,CHAdeMO,U-2693
SES-020051,STN13,VH-014,10-05-2025 08:12:03,10-05-2025 09:16:03,57.95,DC Fast Charge,11.59,credit card,Tesla Supercharger,U-9062
SES-015869,STN-004,VH-007,08/08/2025 20:19,08/08/2025 21:08,34.03,Level 2,13.95,CREDIT_CARD,CHAdeMO,U-1819
SES-023262,STN-016,VH-012,2025/11/17 09:43,2025/11/17 11:21,38.81,Level 2,6.99,Credit Card,CCS,U-4723
SES-016043,STN-017,VH-002,2025/08/11 06:01,2025/08/11 08:56,12.15,DC Fast Charge,1.82,RFID,Tesla Supercharger,U-4865
SES-000162,STN-002,VH-013,2025/01/03 14:27,2025/01/03 17:24,15.42,Level 2,6.94,Credit Card,J1772,U-2425
SES-022934,STN-018,VH-008,11-14-2025 22:46:48,11-15-2025 01:42:48,26.26,Level 2,8.93,debit_card,CHAdeMO,U-1909
SES-007729,STN-016,VH-012,2025-04-20 16:25:07,2025-04-20 17:06:07,7.1,Level 2,$1.35,Google Pay,CCS,U-5296
SES-008138,STN-013,VH-014,04/26/2025 16:36,04/26/2025 19:23,27.41,Level 2,6.03,credit_card,CCS,U-8109
SES-006134,STN-004,VH-006,27-Mar-2025 01:29:47,27-Mar-2025 02:04:47,41.9,DC Fast Charge,$15.5,Credit Card,Tesla Supercharger,U-5422
SES-026615,STN-003,VH-002,2025-12-29 08:37:23,2025-12-29 08:53:23,38.06,Level 2,14.46,credit_card,Tesla Supercharger,U-6964
SES-021972,STN-010,VH-011,10/31/2025 17:53,10/31/2025 18:42,33.21,DC Fast Charge,6.97,credit card,Tesla Supercharger,U-1583
SES-007852,STN-003,VH-011,2025/04/21 01:50,2025/04/21 03:39,29.87,Level 2,5.38,CREDIT_CARD,J1772,U-4814
SES-022079,STN-002,VH-003,11-01-2025 21:21:05,11-01-2025 23:05:05,29.3,Level 2,6.15,credit_card,CHAdeMO,U-3218
SES-010027,STN-006,VH-008,2025-05-25 16:44:20,2025-05-25 18:51:20,50.05,DC Fast Charge,22.02,Apple Pay,CCS,U-5449
SES-006190,STN-001,VH-010,2025-03-27 10:59:33,2025-03-27 11:38:33,33.02,Level 2,3.63,RFID,J1772,U-5065
SES-020406,STN-006,VH-006,2025-10-11 10:43:30,2025-10-11 12:52:30,26.86,DC Fast Charge,11.28,credit_card,CCS,U-4604
SES-023041,STN-010,V_bmw_ix,11-15-2025 14:14:54,11-15-2025 15:20:54,44.83,DC Fast Charge,13.45,Google Pay,J1772,U-3611
SES-023586,STN09,VH-009,11-22-2025 17:05:00,11-22-2025 17:30:00,6.31,Level 2,1.64,RFID,CCS,U-5892
SES-008230,STN-012,VH-002,04-27-2025 23:00:51,04-28-2025 00:10:51,11.17,Level 2,1.68,app_wallet,J1772,U-8055
SES-013993,STN-017,VH-005,07-19-2025 14:24:22,07-19-2025 17:22:22,75.3,DC Fast Charge,21.08,Credit Card,Tesla Supercharger,U-7882
SES-006591,STN-011,VH-013,04-02-2025 08:49:06,04-02-2025 09:28:06,56.54,DC Fast Charge,16.4,app_wallet,CCS,U-5575
SES-002671,STN-013,VEH#0006,02/12/2025 08:25,02/12/2025 10:56,8.6,Level 2,2.58,debit_card,CCS,U-1304
SES-004568,STN-014,VH-014,2025-03-10 10:06:31,2025-03-10 13:05:31,29.3,Level 2,12.89,app_wallet,CHAdeMO,U-5551
SES-008095,STN-004,VH-004,2025/04/25 14:29,2025/04/25 15:51,23.51,DC Fast Charge,$8.7,Google Pay,J1772,U-3084
SES-008164,STN-017,V_ford_f-150_lightning,2025-04-26 10:56:11,2025-04-26 13:24:11,70.61,DC Fast Charge,22.6,RFID,J1772,U-5891
SES-004520,STN-017,VH-009,10-Mar-2025 17:51:19,10-Mar-2025 19:09:19,15.04,Level 2,1.8,Google Pay,Tesla Supercharger,U-5774
SES-023855,STN-003,VH-014,26-Nov-2025 19:58:53,26-Nov-2025 22:45:53,1.45,Level 1,0.33,app_wallet,CCS,U-9333
SES-025268,STN-006,VH-011,2025/12/16 10:36,2025/12/16 12:08,24.78,Level 2,6.2,app_wallet,CHAdeMO,U-3072
SES-009054,STN-010,V_ford_f-150_lightning,05/09/2025 08:03,05/09/2025 10:09,31.61,DC Fast Charge,$13.59,RFID,J1772,U-4917
SES-019248,STN-010,VH-006,09/24/2025 12:09,09/24/2025 13:33,64.87,DC Fast Charge,18.81,debit_card,CCS,U-8590
SES-004921,STN-011,VH-001,2025/03/13 21:01,2025/03/13 21:37,22.57,Level 2,4.97,debit_card,Tesla Supercharger,U-3288
SES-023023,STN-011,VH-012,15-Nov-2025 12:52:39,15-Nov-2025 13:39:39,15.04,Level 2,4.36,Apple Pay,CCS,U-2103
SES-012019,STN-008,VH-011,06-24-2025 10:15:05,06-24-2025 10:31:05,17.53,DC Fast Charge,4.38,Credit Card,CCS,U-3096
SES-015716,STN-004,VH-011,08-06-2025 08:09:50,08-06-2025 11:02:50,2.84,Level 1,$0.68,CREDIT_CARD,J1772,U-3203
SES-024852,STN-011,VH-014,12-10-2025 05:27:32,12-10-2025 07:33:32,68.28,DC Fast Charge,22.53,Apple Pay,CHAdeMO,U-2055
SES-020914,STN-010,VH-005,17-Oct-2025 16:49:29,17-Oct-2025 17:22:29,-18.49,Level 2,4.62,app_wallet,J1772,U-1645
SES-026702,STN-003,VH-013,12/29/2025 15:49,12/29/2025 17:11,63.82,DC Fast Charge,21.06,CREDIT_CARD,Tesla Supercharger,U-9938
SES-001311,STN-013,VH-011,2025/01/21 22:57,2025/01/21 23:54,34.19,Level 2,$15.39,CREDIT_CARD,Tesla Supercharger,U-5107
SES-019026,STN-003,VH-002,09/21/2025 08:00,09/21/2025 10:46,64.15,DC Fast Charge,24.38,CREDIT_CARD,CHAdeMO,U-7562
SES-000626,STN-004,VEH#0003,10-Jan-2025 11:28:55,10-Jan-2025 14:16:55,32.3,Level 2,5.49,CREDIT_CARD,CHAdeMO,U-6032
SES-010419,STN-012,VH-007,2025/05/31 17:44,2025/05/31 19:09,67.52,DC Fast Charge,16.88,RFID,CCS,U-1111
SES-001010,STN-006,VH-013,01/16/2025 18:17,01/16/2025 19:13,4.54,Level 1,1.41,app_wallet,J1772,U-5819
SES-020103,STN-008,VH-007,2025-10-06 20:55:07,2025-10-06 21:54:07,60.03,DC Fast Charge,18.61,RFID,CHAdeMO,U-9293
SES-003235,STN-003,VH-004,20-Feb-2025 08:59:06,20-Feb-2025 10:40:06,39.02,DC Fast Charge,$7.02,Google Pay,J1772,U-3586
SES-024733,STN-004,VH-011,12/08/2025 15:33,12/08/2025 17:21,12.65,Level 2,1.77,Google Pay,CHAdeMO,U-6615
SES-025402,STN-001,V_chevrolet_bolt_ev,2025/12/18 06:03,2025/12/18 08:28,30.95,DC Fast Charge,$7.74,Credit Card,CCS,U-4936
SES-008723,STN-003,VH-006,05-04-2025 16:22:11,05-04-2025 16:52:11,35.07,Level 2,3.86,credit_card,Tesla Supercharger,U-9474
SES-024046,STN-008,V_tesla_model_y,11/29/2025 11:17,11/29/2025 12:49,8.08,Level 2,1.7,credit card,Tesla Supercharger,U-5637
SES-012460,STN-017,VH-010,2025-07-01 06:03:41,2025-07-01 08:37:41,57.9,DC Fast Charge,$11.0,Credit Card,CCS,U-1916
SES-019622,STN-016,VH-008,2025-09-29 18:12:22,2025-09-29 21:11:22,62.73,DC Fast Charge,23.21,credit card,J1772,U-7904
SES-007215,STN-004,VEH#0008,11-Apr-2025 12:20:06,11-Apr-2025 14:24:06,52.67,DC Fast Charge,$13.69,Apple Pay,CHAdeMO,U-2704
SES-014326,STN18,VH-013,2025/07/21 06:06,2025/07/21 08:19,6.89,Level 1,1.52,credit card,Tesla Supercharger,U-2376
SES-003044,STN-001,VH-001,2025-02-17 19:11:32,2025-02-17 20:36:32,NaN,DC Fast Charge,3.8,debit_card,CHAdeMO,U-2567
SES-013482,STN-016,VH-008,07/16/2025 10:05,07/16/2025 11:47,21.77,Level 2,2.83,CREDIT_CARD,CCS,U-2446
SES-011442,STN-015,VH-007,06/16/2025 16:30,06/16/2025 17:49,9.46,Level 1,2.46,Apple Pay,J1772,U-5797
SES-012179,STN18,VH-008,27-Jun-2025 15:25:02,27-Jun-2025 16:18:02,57.59,DC Fast Charge,21.31,Google Pay,J1772,U-7706
SES-005493,STN-009,VH-004,17-Mar-2025 02:06:19,17-Mar-2025 03:11:19,25.75,Level 2,9.01,Credit Card,Tesla Supercharger,U-4324
SES-026927,STN-006,VH-014,2025-12-31 17:09:04,2025-12-31 17:19:04,73.9,DC Fast Charge,32.52,debit_card,Tesla Supercharger,U-5918
SES-019162,STN-011,VEH#0012,2025-09-23 19:57:39,2025-09-23 22:30:39,27.69,Level 2,12.46,CREDIT_CARD,J1772,U-2647
SES-024795,STN-002,VEH#0004,12-09-2025 11:42:17,12-09-2025 12:52:17,25.91,DC Fast Charge,3.11,Google Pay,CCS,U-5031
SES-007013,STN13,VH-007,2025-04-08 19:13:56,2025-04-08 19:44:56,1.72,Level 1,0.31,Apple Pay,Tesla Supercharger,U-8244
SES-020304,STN-007,VH-012,2025/10/09 09:12,2025/10/09 11:55,34.48,Level 2,$8.96,RFID,CHAdeMO,U-8644
SES-000536,STN-005,VH-009,09-Jan-2025 15:06:25,09-Jan-2025 15:18:25,21.12,Level 2,$3.17,RFID,Tesla Supercharger,U-8467
SES-002861,STN-005,VH-011,15-Feb-2025 18:11:33,15-Feb-2025 20:34:33,72.9,DC Fast Charge,26.24,Credit Card,CHAdeMO,U-6831
SES-021981,STN-004,VH-014,11/01/2025 07:21,11/01/2025 09:05,-13.47,DC Fast Charge,2.69,Google Pay,J1772,U-5622
SES-000098,STN-016,VH-012,01/02/2025 20:33,01/02/2025 21:04,7.76,Level 2,$2.41,Google Pay,J1772,U-6262
SES-012669,STN-013,VEH#0007,04-Jul-2025 17:03:43,04-Jul-2025 17:35:43,-12.43,Level 2,5.34,credit card,CHAdeMO,U-3239
SES-023259,STN-012,VH-001,11-17-2025 14:00:06,11-17-2025 14:28:06,66.05,DC Fast Charge,27.74,CREDIT_CARD,J1772,U-6125
SES-009016,STN-012,VH-005,05/09/2025 15:45,05/09/2025 18:13,60.53,DC Fast Charge,$23.61,Apple Pay,CHAdeMO,U-1167
SES-014595,STN09,VH-006,2025-07-23 12:01:41,2025-07-23 13:42:41,-24.25,DC Fast Charge,6.06,Apple Pay,CHAdeMO,U-9004
SES-013074,STN-008,VH-012,07/10/2025 13:29,07/10/2025 13:49,1.72,Level 1,0.26,CREDIT_CARD,J1772,U-1230
SES-002066,STN-011,VH-012,02-Feb-2025 07:02:19,02-Feb-2025 07:29:19,27.84,Level 2,$3.34,Google Pay,CCS,U-6178
SES-014736,STN-014,VH-006,07-24-2025 17:43:57,07-24-2025 18:55:57,30.56,DC Fast Charge,11.31,debit_card,CCS,U-8981
